pmcid,file_path,title_lenght,title,journal,pub_year,word_count,sentence_count,label_q1,label_q2,checking_website,legit_coloncancer_article,note,sg_query,th_query
PMC11995338,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11995338.xml,121,F-box protein 22: A prognostic biomarker for colon cancer associated with immune infiltration and chemotherapy resistance,World Journal of Gastrointestinal Oncology,2025,5973,203,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11995338/,1,,0,0
PMC11998795,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11998795.xml,81,Pathomics Image Analysis of Tumor Infiltrating Lymphocytes (TILs) in Colon Cancer,Research Square,2025,148,5,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11998795/,0,abstract,0,0
PMC11999739,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC11999739.xml,86,A Rare Case of Spermatic Cord Metastasis Following Surgery for Transverse Colon Cancer,Cureus,2025,1190,66,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11999739/,1,,0,0
PMC12001560,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12001560.xml,139,Colon cancer exosome-associated HSP90B1 initiates pre-metastatic niche formation in the liver by polarizing M1 macrophage into M2 phenotype,Biology Direct,2025,4829,224,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12001560/,1,,0,0
PMC12003555,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12003555.xml,90,"Colon Cancer General Knowledge, Attitude and Awareness Channels: A Cross‐Sectional Study",Health Science Reports,2025,5398,205,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12003555/,1,,0,0
PMC12004953,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12004953.xml,103,Cutaneous paraneoplastic presentation of colon cancer in a patient with history of ureterosigmoidostomy,Current Urology,2024,642,39,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12004953/,1,,0,0
PMC12006413,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12006413.xml,76,Hypoxia-induced Wnt5a-secreting fibroblasts promote colon cancer progression,Nature Communications,2025,16809,1110,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12006413/,1,,0,0
PMC12009704,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12009704.xml,100,Immunophenotyping of colon cancer for identification of potential antigens for colon cancer vaccines,Frontiers in Oncology,2025,5933,224,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12009704/,1,,0,0
PMC12011795,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12011795.xml,128,Cancer-associated fibroblasts gene signature: a novel approach to survival prediction and immunotherapy guidance in colon cancer,Frontiers in Immunology,2025,4139,222,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12011795/,1,,0,0
PMC12011796,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12011796.xml,127,"MDM2 inhibitor induces apoptosis in colon cancer cells through activation of the CHOP-DR5 pathway, independent of p53 phenotype",Frontiers in Pharmacology,2025,8387,360,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12011796/,1,,0,0
PMC12012972,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12012972.xml,125,Association of pre-diagnosis plasma proteomic contexture with overall survival of early- and late-stage colon cancer patients,BMC Cancer,2025,4736,192,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12012972/,1,,0,0
PMC12016234,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12016234.xml,97,The expression of PRMT5 is associated with postoperative chemotherapeutic outcome in colon cancer,BMC Cancer,2025,2912,124,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12016234/,1,,0,0
PMC12018602,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12018602.xml,123,Not all colon cancer patients with preoperative hyperinflammatory status are at high risk of muscle loss and poor prognosis,International Journal of Colorectal Disease,2025,4671,132,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12018602/,1,,0,0
PMC12019061,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12019061.xml,119,Comparison of outcomes of laparoscopic-assisted and total laparoscopic right hemicolectomy for right-sided colon cancer,World Journal of Gastrointestinal Surgery,2025,3090,135,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12019061/,1,,0,0
PMC12019070,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12019070.xml,115,Pan-immune-inflammation in colon cancer: A prognostic biomarker and the role of tumor location in personalized care,World Journal of Gastrointestinal Surgery,2025,1758,72,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12019070/,0,editorial,0,0
PMC12021845,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12021845.xml,121,Suppressor effects of carrots on azoxymethane/dextran sulfate sodium-induced colon cancer according to cultivation method,Frontiers in Immunology,2025,8555,325,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12021845/,1,,1,0
PMC12022574,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12022574.xml,154,"Awareness regarding risk factors of colon cancer and practices regarding screening for CRC among population of Aljouf region 2022, Kingdom of Saudi Arabia",Pakistan Journal of Medical Sciences,2025,2406,93,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12022574/,1,,0,0
PMC12024579,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12024579.xml,99,Synthesis and Evaluation of Isosteviol Derivatives: Promising Anticancer Therapies for Colon Cancer,Biomedicines,2025,6598,326,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12024579/,1,,0,0
PMC12024726,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12024726.xml,167,Standardization of a Preclinical Colon Cancer Model in Male and Female BALB/c Mice: Macroscopic and Microscopic Characterization from Pre-Neoplastic to Tumoral Lesions,Biomedicines,2025,5292,191,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12024726/,1,,1,0
PMC12024994,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12024994.xml,94,Indocyanine Green Near-Infrared Fluorescence-Guided Sentinel Lymph Node Biopsy in Colon Cancer,Biomedicines,2025,3400,169,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12024994/,1,,0,0
PMC12025066,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12025066.xml,128,A Planar-Gate Graphene Field-Effect Transistor Integrated Portable Platform for Rapid Detection of Colon Cancer-Derived Exosomes,Biosensors,2025,2924,125,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12025066/,1,,0,0
PMC12030112,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12030112.xml,106,In Vitro Inhibition of Colon Cancer Stem Cells by Natural Polysaccharides Obtained from Wheat Cell Culture,Polymers,2025,7694,340,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12030112/,1,,0,0
PMC12030214,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12030214.xml,205,"Mammea siamensis Flower Extract-Induced Cell Death Apoptosis in HCT116 Colon Cancer Cells via Vacuolar-Type H+-ATPase Inhibition Associated with GSK-3?/?-Catenin, PI3K/Akt/NF-?B, and MAPK Signaling Pathway",Pharmaceuticals,2025,5697,285,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12030214/,1,,0,0
PMC12030486,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12030486.xml,126,Polymer-Functionalized Magnetic Nanoparticles for Targeted Quercetin Delivery: A Potential Strategy for Colon Cancer Treatment,Pharmaceutics,2025,5693,249,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12030486/,1,,0,0
PMC12034003,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12034003.xml,109,Death domain-associated protein (Daxx) impairs colon cancer chemotherapy by inhibiting the cGAS-STING pathway,Oncology Research,2025,4493,216,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034003/,1,,0,0
PMC12037274,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12037274.xml,157,Adjuvant hyperthermic intraperitoneal chemotherapy in patients with colon cancer at high risk of peritoneal metastases: individual patient data meta-analysis,The British Journal of Surgery,2025,4338,188,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12037274/,1,,0,0
PMC12037768,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12037768.xml,136,Comprehensive bioinformatics analysis was used to identify and verify differentially expressed genes in targeted therapy of colon cancer,Scientific Reports,2025,4795,234,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12037768/,1,,0,0
PMC12040382,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12040382.xml,131,The Degree of Extramural Spread of T3 Colon Cancer as a Prognostic Factor: Another Appeal to the American Joint Committee on Cancer,Cancer Medicine,2025,4328,153,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040382/,1,,0,0
PMC12040709,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12040709.xml,175,Successful Treatment of Locally Advanced Microsatellite Instability-High Ascending Colon Cancer Using an Immune Checkpoint Inhibitor without Extensive Resection: A Case Report,Surgical Case Reports,2025,2698,141,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040709/,1,,0,0
PMC12040807,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12040807.xml,149,Increased protein expression of interleukin-10 and its signalling molecules in colon cancer progression: potential prognostic and therapeutic targets,Discover Oncology,2025,6905,239,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12040807/,1,,0,0
PMC12041969,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12041969.xml,132,End‐to‐end Anastomosis With ECHELON ENDOPATH™ Staple Line Reinforcement for Right‐sided Colon Cancer: Safety and Feasibility,In Vivo,2025,1950,116,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12041969/,1,,0,0
PMC12041975,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12041975.xml,157,The Feasibility of Common Enterotomy Closure Using Bidirectional Barbed Sutures in Intracorporeal Overlap Anastomosis During Robotic Surgery for Colon Cancer,In Vivo,2025,1930,98,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12041975/,1,,0,0
PMC12043457,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12043457.xml,151,Development and validation of a prognostic model for post-surgical overall survival in Asian colon cancer patients: a real-world population-based study,Frontiers in Oncology,2025,4283,159,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12043457/,1,,0,0
PMC12046065,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12046065.xml,139,Correction to “ARID1A Downregulation Promotes Cell Proliferation and Migration of Colon Cancer via VIM Activation and CDH1 Suppression”,Journal of Cellular and Molecular Medicine,2025,135,6,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12046065/,0,correction,0,0
PMC12049163,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12049163.xml,73,Torsion of Metastatic Ovarian Tumor Originating From Sigmoid Colon Cancer,Cureus,2025,2358,109,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12049163/,1,,0,0
PMC12052224,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12052224.xml,115,Risk and pattern analysis of distant metastases in colon cancer: protocol for a systematic review and meta-analysis,International Journal of Surgery Protocols,2024,2437,121,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12052224/,1,,0,0
PMC12052721,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12052721.xml,166,Adjuvant Chemotherapy Does Not Compensate for an Inadequate Right Colon Cancer Surgery: High Peritoneal Recurrence Rates Indicate Need for Altered Treatment Paradigms,Indian Journal of Surgical Oncology,2024,2780,125,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12052721/,1,,0,0
PMC12052791,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12052791.xml,182,Pathological complete response after monotherapy with immune checkpoint inhibitors for bifocal colon cancer in a patient with lynch syndrome and situs inversus totalis: a case report,Frontiers in Immunology,2025,2965,131,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12052791/,1,,0,0
PMC12053069,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12053069.xml,109,Impact of D3 lymph node dissection on short-term and long-term outcomes in elderly patients with colon cancer,Techniques in Coloproctology,2025,4058,142,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12053069/,1,,0,0
PMC12054978,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12054978.xml,177,Combined Analyses of Circulating Tumor DNA and Immunoscore in Patients With Stage III Colon Cancer: A Post Hoc Analysis of the PRODIGE-GERCOR IDEA-France/HORG-IDEA-Greece Trials,Journal of Clinical Oncology,2025,4628,137,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12054978/,1,,0,0
PMC12056169,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12056169.xml,88,"The interplay between COX-2, chemotherapeutic drugs, and chemoresistance in colon cancer",Scientific Reports,2025,3161,144,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12056169/,1,,0,0
PMC12056792,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12056792.xml,135,A novel exploration of COL11A1's role in regulating myeloid-derived suppressor cell activation within the colon cancer microenvironment,Journal of Pharmaceutical Analysis,2025,9589,539,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12056792/,1,,0,0
PMC12061150,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12061150.xml,94,Is laccase from medicinal mushroom Cerrena unicolor cytotoxic to colon cancer cell line CT-26?,PLOS One,2025,6575,316,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12061150/,1,,0,0
PMC12061511,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12061511.xml,124,Rare Case of Additional Ileocecal Resection for Ascending Colon Cancer with R1 Resection due to Advanced Perineural Invasion,Surgical Case Reports,2025,2181,114,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12061511/,1,,0,0
PMC12062125,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12062125.xml,102,Overexpression of MMP14 is associated with poor prognosis and immune cell infiltration in colon cancer,Frontiers in Oncology,2025,6750,274,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12062125/,1,,0,0
PMC12063464,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12063464.xml,154,Predicting the risk of lymph node metastasis in colon cancer: development and validation of an online dynamic nomogram based on multiple preoperative data,BMC Gastroenterology,2025,4550,205,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12063464/,1,,0,0
PMC12064715,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12064715.xml,65,Nanoemulsification of PTX and BEZ235 inhibits colon cancer growth,Scientific Reports,2025,4246,175,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12064715/,1,,0,0
PMC12066877,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12066877.xml,108,Assessment of Knowledge and Barriers to Colon Cancer Screening Among the General Public in the Qassim Region,Cureus,2025,4725,171,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12066877/,1,,0,0
PMC12068326,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12068326.xml,125,"Increased MLH1, MGMT, and p16INK4a methylation levels in colon mucosa potentially useful as early risk marker of colon cancer",Molecular & Cellular Oncology,2025,6981,292,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12068326/,1,,0,0
PMC12069760,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12069760.xml,96,Synergistic effects of Aurora A and AKT inhibitors combined with radiation in colon cancer cells,Discover Oncology,2025,2439,114,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12069760/,1,,0,0
PMC12070443,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12070443.xml,152,Retrospective Studies with Small Sample Size are Still Dominating Colon Cancer Research: Local Recurrence in Right Sided Colon Cancer as a Case in Point,The Turkish Journal of Gastroenterology,2025,611,28,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12070443/,0,editorial,0,0
PMC12070948,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12070948.xml,121,The Outcome of Colonoscopy-Assisted Laparoscopic Wedge Resections (CAL-WR) for Colon Cancer: A Retrospective Cohort Study,Cancers,2025,3683,187,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12070948/,1,,0,0
PMC12075585,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12075585.xml,141,Development and validation of a cancer-associated fibroblast gene signature-based model for predicting immunotherapy response in colon cancer,Scientific Reports,2025,5546,290,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12075585/,1,,0,0
PMC12075841,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12075841.xml,115,O-GlcNAcylation of NONO regulates paraspeckle component assembly and contributes to colon cancer cell proliferation,Cell Death Discovery,2025,6892,358,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12075841/,1,,0,0
PMC12078812,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12078812.xml,117,Lacticaseibacillus casei 393 modulates KRAS and APC expression and cytokine levels in colitis-associated colon cancer,Journal of Gastrointestinal Oncology,2025,4705,204,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12078812/,1,,1,0
PMC12078838,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12078838.xml,144,Prognostic role of tertiary lymphatic structures and their modulation by adjuvant FOLFOX in stage III colon cancer: a retrospective cohort study,Journal of Gastrointestinal Oncology,2025,6341,269,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12078838/,1,,0,0
PMC12079253,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12079253.xml,133,"Synergistic Inhibition of Colon Cancer Cell Proliferation via p53, Bax, and Bcl-2 Modulation by Curcumin and Plumbagin Combination",ACS Omega,2025,5988,201,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12079253/,1,,0,0
PMC12079612,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12079612.xml,147,Development and validation of predictive nomograms for survival in early-onset colon cancer patients with II–III stage across various tumor sites,Translational Cancer Research,2025,5048,210,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12079612/,1,,0,0
PMC12080196,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12080196.xml,148,Impact of body mass index as a continuous variable on short‐ and long‐term outcomes in patients undergoing laparoscopic surgery for colon cancer,Annals of Gastroenterological Surgery,2025,3937,172,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12080196/,1,,0,0
PMC12081068,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12081068.xml,139,Natural Orifice Specimen Extraction for Right-Sided Colon Cancer: A Systematic Review and Meta-Analysis of Propensity Score-Matched Studies,Cureus,2025,4168,163,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12081068/,1,,0,0
PMC12081795,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12081795.xml,146,Deciphering the role of acetylation-related gene NAT10 in colon cancer progression and immune evasion: implications for overcoming drug resistance,Discover Oncology,2025,5824,332,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12081795/,1,,0,0
PMC12082408,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12082408.xml,152,F-18 FDG PET/CT based Preoperative Machine Learning Prediction Models for Evaluating Regional Lymph Node Metastasis Status of Patients with Colon Cancer,Asian Pacific Journal of Cancer Prevention : APJCP,2025,2449,110,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12082408/,1,,0,0
PMC12082942,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12082942.xml,91,TreatmENT of AnastomotiC LeakagE after colon cancer resection: the TENTACLE – Colon study,BMC Surgery,2025,3609,149,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12082942/,1,,0,0
PMC12084023,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12084023.xml,156,Prognostic Models From Transcriptomic Signatures of the Tumor Microenvironment and Cell Cycle in Stage III Colon Cancer From PETACC-8 and IDEA-France Trials,Journal of Clinical Oncology,2025,4648,127,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12084023/,1,,0,0
PMC12084449,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12084449.xml,171,Deciphering the interaction between the expression of LRP2 served as a mitochondrial metabolism-related gene and prognosis in colon cancer integrating multi-omics analysis,Discover Oncology,2025,5882,268,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12084449/,1,,0,0
PMC12086106,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12086106.xml,156,Surgical stress response and long-term survival in robot-assisted versus laparoscopic surgery for colon cancer: a propensity matched nationwide cohort study,Techniques in Coloproctology,2025,3178,101,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12086106/,1,,0,1
PMC12088823,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12088823.xml,133,Identification and external validation of tumor DNA methylation panel for the recurrence risk stratification of stage II colon cancer,Translational Oncology,2025,4777,197,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12088823/,1,,0,0
PMC12089513,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12089513.xml,113,Focusing on DC cells to optimize the prediction of prognosis and innovative treatment strategies for colon cancer,Scientific Reports,2025,5927,332,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12089513/,1,,0,0
PMC12090783,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12090783.xml,99,Temporal network analysis of gut microbiota unveils aging trajectories associated with colon cancer,mSystems,2025,4750,230,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12090783/,1,,1,0
PMC12091647,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12091647.xml,113,The predictive value of non-enhanced CT radiomics in differentiating early and advanced T-staging of colon cancer,Medicine,2025,3507,186,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12091647/,1,,0,0
PMC12092877,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12092877.xml,90,SUMOylation-regulated genes in colon cancer: expression patterns and clinical implications,Discover Oncology,2025,3729,207,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12092877/,1,,0,0
PMC12095478,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12095478.xml,124,CDX1 and CDX2 suppress colon cancer stemness by inhibiting β-catenin-facilitated formation of Pol II–DSIF–PAF1C complex,Cell Death & Disease,2025,5692,366,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12095478/,1,,0,0
PMC12096239,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12096239.xml,125,"Correction to “Innovative
Therapeutic Approach
Targeting Colon Cancer Stem Cells: Transitional Cold Atmospheric Plasma”",ACS Omega,2025,38,3,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12096239/,0,correction,0,0
PMC12096955,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12096955.xml,103,Integrative metabolome and transcriptome analyses provide insights into PHGDH in colon cancer organoids,Bioscience Reports,2025,4399,221,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12096955/,1,,0,0
PMC12097124,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12097124.xml,128,The Novel Dual GIP and GLP‐1 Receptor Agonist Tirzepatide Attenuates Colon Cancer Development by Regulating Glucose Metabolism,Advanced Science,2025,7325,346,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12097124/,1,,0,0
PMC12098228,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12098228.xml,100,Advances in the role of baicalin and baicalein in colon cancer: mechanisms and therapeutic potential,Discover Oncology,2025,2999,151,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12098228/,1,,0,0
PMC12106795,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12106795.xml,116,Spike-in enhanced phosphoproteomics uncovers synergistic signaling responses to MEK inhibition in colon cancer cells,Nature Communications,2025,9572,503,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12106795/,1,,0,0
PMC12109564,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12109564.xml,176,Differential Effects of Rutin and Its Aglycone Quercetin on Cytotoxicity and Chemosensitization of HCT 116 Colon Cancer Cells to Anticancer Drugs 5-Fluorouracil and Doxorubicin,Biology,2025,4176,202,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12109564/,1,,0,0
PMC12110114,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12110114.xml,104,Predictors of Colon Cancer Screening Among the Saudi Population at Primary Healthcare Settings in Riyadh,Current Oncology,2025,4257,208,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12110114/,1,,0,0
PMC12111325,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12111325.xml,131,Food Iminosugars and Related Synthetic Derivatives Shift Energy Metabolism and Induce Structural Changes in Colon Cancer Cell Lines,Foods,2025,5649,246,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12111325/,1,,0,0
PMC12111866,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12111866.xml,61,Evaluating the Chemical Composition and Antitumor Activity of,International Journal of Molecular Sciences,2025,5248,253,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12111866/,1,,0,0
PMC12112602,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12112602.xml,140,Alterations in Body Composition Lead to Changes in Postoperative Outcome and Oncologic Survival in Patients with Non-Metastatic Colon Cancer,Journal of Clinical Medicine,2025,2402,124,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12112602/,1,,0,0
PMC12112734,C:\Users\miked\Desktop2\RIT Info Retriv and Text Mining\project\data\PMC12112734.xml,120,Mechanism of Curcumol Targeting the OTUB1/TGFBI Ubiquitination Pathway in the Inhibition of Angiogenesis in Colon Cancer,International Journal of Molecular Sciences,2025,5768,270,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12112734/,1,,0,0
